cell_line	small_molecule	concentration	cell_count	cell_count__ctrl	cell_count__time0	GRvalue
SK-BR-3	Buparlisib	0.04	4316.3333	4589.6667	1806.6667	0.91075
SK-BR-3	Buparlisib	0.12	3532.3333	4589.6667	1806.6667	0.64621
SK-BR-3	Buparlisib	0.37	2171	4589.6667	1806.6667	0.14634
SK-BR-3	Buparlisib	1.11	1290.6667	4589.6667	1806.6667	-0.22123
SK-BR-3	Buparlisib	3.33	1121.6667	4589.6667	1806.6667	-0.29839
SK-BR-3	Buparlisib	10	1018.6667	4589.6667	1806.6667	-0.34688
SK-BR-3	CGP60474	0.04	2986.5	4499.6667	1806.6667	0.4649
SK-BR-3	CGP60474	0.12	2187	4499.6667	1806.6667	0.15618
SK-BR-3	CGP60474	0.37	1244.3333	4499.6667	1806.6667	-0.24666
SK-BR-3	CGP60474	1.11	1134.1667	4499.6667	1806.6667	-0.29788
SK-BR-3	CGP60474	3.33	997.6667	4499.6667	1806.6667	-0.36305
SK-BR-3	CGP60474	10	853.5	4499.6667	1806.6667	-0.43426
SK-BR-3	CHIR-99021	0.04	3674.6667	4409.6667	1806.6667	0.73587
SK-BR-3	CHIR-99021	0.12	3668.3333	4409.6667	1806.6667	0.73355
SK-BR-3	CHIR-99021	0.37	3843	4409.6667	1806.6667	0.79733
SK-BR-3	CHIR-99021	1.11	3737.6667	4409.6667	1806.6667	0.75894
SK-BR-3	CHIR-99021	3.33	3757.3333	4409.6667	1806.6667	0.76613
SK-BR-3	CHIR-99021	10	2968.6667	4409.6667	1806.6667	0.47076
SK-BR-3	CP466722	0.04	5077.3333	4589.6667	1806.6667	1.1559
SK-BR-3	CP466722	0.12	4706.6667	4589.6667	1806.6667	1.0378
SK-BR-3	CP466722	0.37	4710.6667	4589.6667	1806.6667	1.0391
SK-BR-3	CP466722	1.11	4470	4589.6667	1806.6667	0.9611
SK-BR-3	CP466722	3.33	4227.3333	4589.6667	1806.6667	0.88138
SK-BR-3	CP466722	10	3201.3333	4589.6667	1806.6667	0.53008
SK-BR-3	CP724714	0.04	3155.3333	4589.6667	1806.6667	0.51371
SK-BR-3	CP724714	0.12	2590.3333	4589.6667	1806.6667	0.30718
SK-BR-3	CP724714	0.37	2252	4589.6667	1806.6667	0.17799
SK-BR-3	CP724714	1.11	2211	4589.6667	1806.6667	0.16201
SK-BR-3	CP724714	3.33	1981.3333	4589.6667	1806.6667	0.07102
SK-BR-3	CP724714	10	1586	4589.6667	1806.6667	-0.092307
SK-BR-3	CYT387	0.04	4148.6667	4589.6667	1806.6667	0.85529
SK-BR-3	CYT387	0.12	4020.3333	4589.6667	1806.6667	0.81245
SK-BR-3	CYT387	0.37	3977.6667	4589.6667	1806.6667	0.79813
SK-BR-3	CYT387	1.11	3681	4589.6667	1806.6667	0.69744
SK-BR-3	CYT387	3.33	3173.3333	4589.6667	1806.6667	0.52012
SK-BR-3	CYT387	10	1980	4589.6667	1806.6667	0.070484
SK-BR-3	Canertinib	0.04	2135.3333	4409.6667	1806.6667	0.13864
SK-BR-3	Canertinib	0.12	1838	4409.6667	1806.6667	0.013446
SK-BR-3	Canertinib	0.37	1701.6667	4409.6667	1806.6667	-0.045446
SK-BR-3	Canertinib	1.11	1580.6667	4409.6667	1806.6667	-0.098602
SK-BR-3	Canertinib	3.33	1494.3333	4409.6667	1806.6667	-0.13708
SK-BR-3	Canertinib	10	1202.6667	4409.6667	1806.6667	-0.27102
SK-BR-3	Celastrol	0.04	4001.3333	4409.6667	1806.6667	0.85459
SK-BR-3	Celastrol	0.12	3825	4409.6667	1806.6667	0.79079
SK-BR-3	Celastrol	0.37	1859	4409.6667	1806.6667	0.022429
SK-BR-3	Celastrol	1.11	1427	4409.6667	1806.6667	-0.16744
SK-BR-3	Celastrol	3.33	1213	4409.6667	1806.6667	-0.26616
SK-BR-3	Celastrol	10	1297.6667	4409.6667	1806.6667	-0.22667
SK-BR-3	Crizotinib	0.04	3653	4589.6667	1806.6667	0.68783
SK-BR-3	Crizotinib	0.12	4012.6667	4589.6667	1806.6667	0.80988
SK-BR-3	Crizotinib	0.37	3876.3333	4589.6667	1806.6667	0.76396
SK-BR-3	Crizotinib	1.11	3530.3333	4589.6667	1806.6667	0.64551
SK-BR-3	Crizotinib	3.33	2725	4589.6667	1806.6667	0.35737
SK-BR-3	Crizotinib	10	1370	4589.6667	1806.6667	-0.18592
SK-BR-3	Dasatinib	0.04	4485.6667	4499.6667	1806.6667	0.99527
SK-BR-3	Dasatinib	0.12	4321.6667	4499.6667	1806.6667	0.93961
SK-BR-3	Dasatinib	0.37	4324.5	4499.6667	1806.6667	0.94058
SK-BR-3	Dasatinib	1.11	3819.5	4499.6667	1806.6667	0.7659
SK-BR-3	Dasatinib	3.33	2842.5	4499.6667	1806.6667	0.41093
SK-BR-3	Dasatinib	10	1444.1667	4499.6667	1806.6667	-0.15643
SK-BR-3	Dovitinib	0.04	3738.3333	4589.6667	1806.6667	0.71706
SK-BR-3	Dovitinib	0.12	3574.6667	4589.6667	1806.6667	0.66085
SK-BR-3	Dovitinib	0.37	3119	4589.6667	1806.6667	0.50073
SK-BR-3	Dovitinib	1.11	3047.6667	4589.6667	1806.6667	0.47514
SK-BR-3	Dovitinib	3.33	2513.3333	4589.6667	1806.6667	0.27818
SK-BR-3	Dovitinib	10	2160.3333	4589.6667	1806.6667	0.14215
SK-BR-3	Enzastaurin	0.04	4873.6667	4589.6667	1806.6667	1.0913
SK-BR-3	Enzastaurin	0.12	4787.6667	4589.6667	1806.6667	1.0638
SK-BR-3	Enzastaurin	0.37	4883.6667	4589.6667	1806.6667	1.0945
SK-BR-3	Enzastaurin	1.11	4764.6667	4589.6667	1806.6667	1.0564
SK-BR-3	Enzastaurin	3.33	4807	4589.6667	1806.6667	1.07
SK-BR-3	Enzastaurin	10	4529.6667	4589.6667	1806.6667	0.98053
SK-BR-3	Erlotinib	0.04	3856.3333	4589.6667	1806.6667	0.75719
SK-BR-3	Erlotinib	0.12	4253.6667	4589.6667	1806.6667	0.89009
SK-BR-3	Erlotinib	0.37	4446.6667	4589.6667	1806.6667	0.95348
SK-BR-3	Erlotinib	1.11	4342.6667	4589.6667	1806.6667	0.91941
SK-BR-3	Erlotinib	3.33	4203.3333	4589.6667	1806.6667	0.87344
SK-BR-3	Erlotinib	10	2193.6667	4589.6667	1806.6667	0.15523
SK-BR-3	Flavopiridol	0.04	2054	4409.6667	1806.6667	0.1048
SK-BR-3	Flavopiridol	0.12	1113.3333	4409.6667	1806.6667	-0.31344
SK-BR-3	Flavopiridol	0.37	1029.6667	4409.6667	1806.6667	-0.35387
SK-BR-3	Flavopiridol	1.11	946.6667	4409.6667	1806.6667	-0.3947
SK-BR-3	Flavopiridol	3.33	961.6667	4409.6667	1806.6667	-0.38727
SK-BR-3	Flavopiridol	10	903	4409.6667	1806.6667	-0.41651
SK-BR-3	Foretinib	0.04	4816.6667	4589.6667	1806.6667	1.0731
SK-BR-3	Foretinib	0.12	4105	4589.6667	1806.6667	0.84075
SK-BR-3	Foretinib	0.37	1998.3333	4589.6667	1806.6667	0.077845
SK-BR-3	Foretinib	1.11	1653.3333	4589.6667	1806.6667	-0.063811
SK-BR-3	Foretinib	3.33	1703	4589.6667	1806.6667	-0.042982
SK-BR-3	Foretinib	10	1544	4589.6667	1806.6667	-0.11024
SK-BR-3	GDC-0941	0.04	2741	4409.6667	1806.6667	0.38237
SK-BR-3	GDC-0941	0.12	2476.3333	4409.6667	1806.6667	0.27752
SK-BR-3	GDC-0941	0.37	2096	4409.6667	1806.6667	0.12231
SK-BR-3	GDC-0941	1.11	1899	4409.6667	1806.6667	0.039478
SK-BR-3	GDC-0941	3.33	1779.3333	4409.6667	1806.6667	-0.011772
SK-BR-3	GDC-0941	10	1575.6667	4409.6667	1806.6667	-0.10082
SK-BR-3	GDC-0980	0.04	2327.3333	4589.6667	1806.6667	0.20716
SK-BR-3	GDC-0980	0.12	1806	4589.6667	1806.6667	-0.00027435
SK-BR-3	GDC-0980	0.37	1669	4589.6667	1806.6667	-0.057223
SK-BR-3	GDC-0980	1.11	1569	4589.6667	1806.6667	-0.099551
SK-BR-3	GDC-0980	3.33	1638.3333	4589.6667	1806.6667	-0.070133
SK-BR-3	GDC-0980	10	1503	4589.6667	1806.6667	-0.12787
SK-BR-3	GSK 690693	0.04	3342.6667	4589.6667	1806.6667	0.58003
SK-BR-3	GSK 690693	0.12	3281.3333	4589.6667	1806.6667	0.55842
SK-BR-3	GSK 690693	0.37	3271.3333	4589.6667	1806.6667	0.55489
SK-BR-3	GSK 690693	1.11	3301.3333	4589.6667	1806.6667	0.56548
SK-BR-3	GSK 690693	3.33	3444.3333	4589.6667	1806.6667	0.61562
SK-BR-3	GSK 690693	10	3539.3333	4589.6667	1806.6667	0.64863
SK-BR-3	GSK1059615	0.04	4463.6667	4499.6667	1806.6667	0.98783
SK-BR-3	GSK1059615	0.12	3954.8333	4499.6667	1806.6667	0.81323
SK-BR-3	GSK1059615	0.37	3217.3333	4499.6667	1806.6667	0.55013
SK-BR-3	GSK1059615	1.11	1860.8333	4499.6667	1806.6667	0.022693
SK-BR-3	GSK1059615	3.33	1121.1667	4499.6667	1806.6667	-0.30401
SK-BR-3	GSK1059615	10	851.3333	4499.6667	1806.6667	-0.43535
SK-BR-3	GSK1904529A	0.04	3595.6667	4409.6667	1806.6667	0.70681
SK-BR-3	GSK1904529A	0.12	3974.6667	4409.6667	1806.6667	0.84498
SK-BR-3	GSK1904529A	0.37	4352	4409.6667	1806.6667	0.97965
SK-BR-3	GSK1904529A	1.11	4374	4409.6667	1806.6667	0.98742
SK-BR-3	GSK1904529A	3.33	4512.6667	4409.6667	1806.6667	1.0362
SK-BR-3	GSK1904529A	10	4552	4409.6667	1806.6667	1.05
SK-BR-3	GSK2126458	0.04	1616	4409.6667	1806.6667	-0.082989
SK-BR-3	GSK2126458	0.12	1490.3333	4409.6667	1806.6667	-0.13888
SK-BR-3	GSK2126458	0.37	1358	4409.6667	1806.6667	-0.19889
SK-BR-3	GSK2126458	1.11	1230.6667	4409.6667	1806.6667	-0.25787
SK-BR-3	GSK2126458	3.33	1002.6667	4409.6667	1806.6667	-0.36707
SK-BR-3	GSK2126458	10	774	4409.6667	1806.6667	-0.48235
SK-BR-3	GW843682	0.04	3977	4409.6667	1806.6667	0.84583
SK-BR-3	GW843682	0.12	2977	4409.6667	1806.6667	0.47397
SK-BR-3	GW843682	0.37	1594.6667	4409.6667	1806.6667	-0.092407
SK-BR-3	GW843682	1.11	1405.6667	4409.6667	1806.6667	-0.17713
SK-BR-3	GW843682	3.33	1288	4409.6667	1806.6667	-0.23115
SK-BR-3	GW843682	10	1764.3333	4409.6667	1806.6667	-0.01825
SK-BR-3	Gefitinib	0.04	4162	4409.6667	1806.6667	0.91218
SK-BR-3	Gefitinib	0.12	3701.6667	4409.6667	1806.6667	0.74577
SK-BR-3	Gefitinib	0.37	3241.6667	4409.6667	1806.6667	0.57478
SK-BR-3	Gefitinib	1.11	2841.6667	4409.6667	1806.6667	0.42165
SK-BR-3	Gefitinib	3.33	2650	4409.6667	1806.6667	0.34659
SK-BR-3	Gefitinib	10	1890.6667	4409.6667	1806.6667	0.035933
SK-BR-3	Geldanamycin	0.04	1831.3333	4499.6667	1806.6667	0.010354
SK-BR-3	Geldanamycin	0.12	1627.3333	4499.6667	1806.6667	-0.076338
SK-BR-3	Geldanamycin	0.37	1654.6667	4499.6667	1806.6667	-0.064577
SK-BR-3	Geldanamycin	1.11	1722.5	4499.6667	1806.6667	-0.035589
SK-BR-3	Geldanamycin	3.33	1348.1667	4499.6667	1806.6667	-0.19938
SK-BR-3	Geldanamycin	10	821.5	4499.6667	1806.6667	-0.45044
SK-BR-3	HG-5-113-01	0.04	4225.3333	4589.6667	1806.6667	0.88072
SK-BR-3	HG-5-113-01	0.12	4014.6667	4589.6667	1806.6667	0.81055
SK-BR-3	HG-5-113-01	0.37	3253.3333	4589.6667	1806.6667	0.54852
SK-BR-3	HG-5-113-01	1.11	2019.6667	4589.6667	1806.6667	0.086388
SK-BR-3	HG-5-113-01	3.33	1513	4589.6667	1806.6667	-0.12356
SK-BR-3	HG-5-113-01	10	1422.6667	4589.6667	1806.6667	-0.16277
SK-BR-3	HG-5-88-01	0.04	3158.3333	4409.6667	1806.6667	0.54325
SK-BR-3	HG-5-88-01	0.12	3550.6667	4409.6667	1806.6667	0.69019
SK-BR-3	HG-5-88-01	0.37	3514	4409.6667	1806.6667	0.67662
SK-BR-3	HG-5-88-01	1.11	3580.6667	4409.6667	1806.6667	0.70128
SK-BR-3	HG-5-88-01	3.33	3435.3333	4409.6667	1806.6667	0.64739
SK-BR-3	HG-5-88-01	10	2109	4409.6667	1806.6667	0.12772
SK-BR-3	HG-6-64-01	0.04	4920.6667	4409.6667	1806.6667	1.1778
SK-BR-3	HG-6-64-01	0.12	4397.3333	4409.6667	1806.6667	0.99565
SK-BR-3	HG-6-64-01	0.37	3974.3333	4409.6667	1806.6667	0.84486
SK-BR-3	HG-6-64-01	1.11	3448.3333	4409.6667	1806.6667	0.65223
SK-BR-3	HG-6-64-01	3.33	2530.3333	4409.6667	1806.6667	0.29911
SK-BR-3	HG-6-64-01	10	826.6667	4409.6667	1806.6667	-0.4552
SK-BR-3	Imatinib	0.04	4564.6667	4409.6667	1806.6667	1.0544
SK-BR-3	Imatinib	0.12	4634.6667	4409.6667	1806.6667	1.0788
SK-BR-3	Imatinib	0.37	4537.3333	4409.6667	1806.6667	1.0448
SK-BR-3	Imatinib	1.11	4638	4409.6667	1806.6667	1.08
SK-BR-3	Imatinib	3.33	4723.3333	4409.6667	1806.6667	1.1097
SK-BR-3	Imatinib	10	4393	4409.6667	1806.6667	0.99413
SK-BR-3	JNK-9L	0.04	3459.3333	4409.6667	1806.6667	0.65632
SK-BR-3	JNK-9L	0.12	3697.3333	4409.6667	1806.6667	0.74418
SK-BR-3	JNK-9L	0.37	3466.6667	4409.6667	1806.6667	0.65905
SK-BR-3	JNK-9L	1.11	2173	4409.6667	1806.6667	0.15421
SK-BR-3	JNK-9L	3.33	1489.6667	4409.6667	1806.6667	-0.13918
SK-BR-3	JNK-9L	10	1334.3333	4409.6667	1806.6667	-0.20975
SK-BR-3	JW-7-24-1	0.04	3342.3333	4409.6667	1806.6667	0.61264
SK-BR-3	JW-7-24-1	0.12	3566	4409.6667	1806.6667	0.69586
SK-BR-3	JW-7-24-1	0.37	3281	4409.6667	1806.6667	0.58961
SK-BR-3	JW-7-24-1	1.11	2928	4409.6667	1806.6667	0.45509
SK-BR-3	JW-7-24-1	3.33	2456	4409.6667	1806.6667	0.26936
SK-BR-3	JW-7-24-1	10	1278.3333	4409.6667	1806.6667	-0.23564
SK-BR-3	KIN001-043	0.04	4380.3333	4409.6667	1806.6667	0.98966
SK-BR-3	KIN001-043	0.12	4207.6667	4409.6667	1806.6667	0.92846
SK-BR-3	KIN001-043	0.37	3736.6667	4409.6667	1806.6667	0.75858
SK-BR-3	KIN001-043	1.11	3527.3333	4409.6667	1806.6667	0.68156
SK-BR-3	KIN001-043	3.33	3557.3333	4409.6667	1806.6667	0.69266
SK-BR-3	KIN001-043	10	2335.6667	4409.6667	1806.6667	0.22078
SK-BR-3	LDN-193189	0.04	4875.3333	4589.6667	1806.6667	1.0918
SK-BR-3	LDN-193189	0.12	4697.3333	4589.6667	1806.6667	1.0348
SK-BR-3	LDN-193189	0.37	4865.3333	4589.6667	1806.6667	1.0886
SK-BR-3	LDN-193189	1.11	4565.6667	4589.6667	1806.6667	0.99222
SK-BR-3	LDN-193189	3.33	1715.3333	4589.6667	1806.6667	-0.037834
SK-BR-3	LDN-193189	10	662.3333	4589.6667	1806.6667	-0.52576
SK-BR-3	Lapatinib	0.04	1838.6667	4409.6667	1806.6667	0.013732
SK-BR-3	Lapatinib	0.12	1773.6667	4409.6667	1806.6667	-0.014218
SK-BR-3	Lapatinib	0.37	1750.6667	4409.6667	1806.6667	-0.024162
SK-BR-3	Lapatinib	1.11	1768.3333	4409.6667	1806.6667	-0.016521
SK-BR-3	Lapatinib	3.33	1792.6667	4409.6667	1806.6667	-0.0060247
SK-BR-3	Lapatinib	10	2120	4409.6667	1806.6667	0.13228
SK-BR-3	Linifanib	0.04	4736.3333	4409.6667	1806.6667	1.1142
SK-BR-3	Linifanib	0.12	4635.3333	4409.6667	1806.6667	1.0791
SK-BR-3	Linifanib	0.37	4745.6667	4409.6667	1806.6667	1.1174
SK-BR-3	Linifanib	1.11	4671.6667	4409.6667	1806.6667	1.0917
SK-BR-3	Linifanib	3.33	4661	4409.6667	1806.6667	1.088
SK-BR-3	Linifanib	10	2363.6667	4409.6667	1806.6667	0.23214
SK-BR-3	Linsitinib	0.04	3591.3333	4589.6667	1806.6667	0.6666
SK-BR-3	Linsitinib	0.12	3908.3333	4589.6667	1806.6667	0.77478
SK-BR-3	Linsitinib	0.37	4020	4589.6667	1806.6667	0.81234
SK-BR-3	Linsitinib	1.11	3826.3333	4589.6667	1806.6667	0.74702
SK-BR-3	Linsitinib	3.33	3640	4589.6667	1806.6667	0.68337
SK-BR-3	Linsitinib	10	3235	4589.6667	1806.6667	0.54203
SK-BR-3	MK2206	0.04	3700.3333	4409.6667	1806.6667	0.74528
SK-BR-3	MK2206	0.12	3289.6667	4409.6667	1806.6667	0.59287
SK-BR-3	MK2206	0.37	2986	4409.6667	1806.6667	0.47743
SK-BR-3	MK2206	1.11	2842.6667	4409.6667	1806.6667	0.42204
SK-BR-3	MK2206	3.33	2471.6667	4409.6667	1806.6667	0.27565
SK-BR-3	MK2206	10	1657.3333	4409.6667	1806.6667	-0.064821
SK-BR-3	Mitoxantrone	0.04	1631	4499.6667	1806.6667	-0.074757
SK-BR-3	Mitoxantrone	0.12	1579.8333	4499.6667	1806.6667	-0.09689
SK-BR-3	Mitoxantrone	0.37	1530.8333	4499.6667	1806.6667	-0.11825
SK-BR-3	Mitoxantrone	1.11	1382	4499.6667	1806.6667	-0.18416
SK-BR-3	Mitoxantrone	3.33	986.5	4499.6667	1806.6667	-0.36847
SK-BR-3	Mitoxantrone	10	360.5	4499.6667	1806.6667	-0.70603
SK-BR-3	NU7441	0.04	4710.6667	4589.6667	1806.6667	1.0391
SK-BR-3	NU7441	0.12	4433	4589.6667	1806.6667	0.94902
SK-BR-3	NU7441	0.37	4181.6667	4589.6667	1806.6667	0.86625
SK-BR-3	NU7441	1.11	3758.3333	4589.6667	1806.6667	0.72388
SK-BR-3	NU7441	3.33	3535.6667	4589.6667	1806.6667	0.64736
SK-BR-3	NU7441	10	2327.6667	4589.6667	1806.6667	0.20729
SK-BR-3	NVP-AEW541	0.04	4771.6667	4589.6667	1806.6667	1.0587
SK-BR-3	NVP-AEW541	0.12	4574.3333	4589.6667	1806.6667	0.99503
SK-BR-3	NVP-AEW541	0.37	4527.6667	4589.6667	1806.6667	0.97988
SK-BR-3	NVP-AEW541	1.11	4474	4589.6667	1806.6667	0.9624
SK-BR-3	NVP-AEW541	3.33	4472	4589.6667	1806.6667	0.96175
SK-BR-3	NVP-AEW541	10	2481.6667	4589.6667	1806.6667	0.26619
SK-BR-3	NVP-AUY922	0.04	1801	4589.6667	1806.6667	-0.0023328
SK-BR-3	NVP-AUY922	0.12	1807	4589.6667	1806.6667	0.00013717
SK-BR-3	NVP-AUY922	0.37	1836.3333	4589.6667	1806.6667	0.012183
SK-BR-3	NVP-AUY922	1.11	1830.6667	4589.6667	1806.6667	0.0098595
SK-BR-3	NVP-AUY922	3.33	1821.6667	4589.6667	1806.6667	0.0061661
SK-BR-3	NVP-AUY922	10	1763.3333	4589.6667	1806.6667	-0.017888
SK-BR-3	NVP-TAE684	0.04	4626	4409.6667	1806.6667	1.0758
SK-BR-3	NVP-TAE684	0.12	3846	4409.6667	1806.6667	0.79842
SK-BR-3	NVP-TAE684	0.37	4217.6667	4409.6667	1806.6667	0.93202
SK-BR-3	NVP-TAE684	1.11	3596	4409.6667	1806.6667	0.70693
SK-BR-3	NVP-TAE684	3.33	2302.3333	4409.6667	1806.6667	0.20723
SK-BR-3	NVP-TAE684	10	1319.3333	4409.6667	1806.6667	-0.21666
SK-BR-3	Neratinib	0.04	1503.6667	4589.6667	1806.6667	-0.12758
SK-BR-3	Neratinib	0.12	1484.6667	4589.6667	1806.6667	-0.13579
SK-BR-3	Neratinib	0.37	1422.3333	4589.6667	1806.6667	-0.16291
SK-BR-3	Neratinib	1.11	1466	4589.6667	1806.6667	-0.14388
SK-BR-3	Neratinib	3.33	1387	4589.6667	1806.6667	-0.17842
SK-BR-3	Neratinib	10	1262.3333	4589.6667	1806.6667	-0.23398
SK-BR-3	Nilotinib	0.04	4926.3333	4589.6667	1806.6667	1.1081
SK-BR-3	Nilotinib	0.12	4965	4589.6667	1806.6667	1.1204
SK-BR-3	Nilotinib	0.37	5087	4589.6667	1806.6667	1.159
SK-BR-3	Nilotinib	1.11	4965.3333	4589.6667	1806.6667	1.1205
SK-BR-3	Nilotinib	3.33	4869.6667	4589.6667	1806.6667	1.09
SK-BR-3	Nilotinib	10	2302	4589.6667	1806.6667	0.19738
SK-BR-3	Nintedanib	0.04	4678.3333	4409.6667	1806.6667	1.094
SK-BR-3	Nintedanib	0.12	4437	4409.6667	1806.6667	1.0096
SK-BR-3	Nintedanib	0.37	4241.3333	4409.6667	1806.6667	0.94044
SK-BR-3	Nintedanib	1.11	3944.6667	4409.6667	1806.6667	0.83416
SK-BR-3	Nintedanib	3.33	3445.6667	4409.6667	1806.6667	0.65124
SK-BR-3	Nintedanib	10	2044.6667	4409.6667	1806.6667	0.1009
SK-BR-3	OSI-027	0.04	3719.3333	4409.6667	1806.6667	0.75224
SK-BR-3	OSI-027	0.12	2573	4409.6667	1806.6667	0.31609
SK-BR-3	OSI-027	0.37	2076.6667	4409.6667	1806.6667	0.11426
SK-BR-3	OSI-027	1.11	1940.6667	4409.6667	1806.6667	0.057152
SK-BR-3	OSI-027	3.33	1912.3333	4409.6667	1806.6667	0.045143
SK-BR-3	OSI-027	10	1809.3333	4409.6667	1806.6667	0.0011464
SK-BR-3	PD0325901	0.04	4354	4499.6667	1806.6667	0.95063
SK-BR-3	PD0325901	0.12	4200.1667	4499.6667	1806.6667	0.89805
SK-BR-3	PD0325901	0.37	4230.6667	4499.6667	1806.6667	0.90851
SK-BR-3	PD0325901	1.11	3726.3333	4499.6667	1806.6667	0.73309
SK-BR-3	PD0325901	3.33	2949.8333	4499.6667	1806.6667	0.45122
SK-BR-3	PD0325901	10	2296	4499.6667	1806.6667	0.19969
SK-BR-3	PD173074	0.04	4786	4409.6667	1806.6667	1.1314
SK-BR-3	PD173074	0.12	4718.3333	4409.6667	1806.6667	1.1079
SK-BR-3	PD173074	0.37	4624.6667	4409.6667	1806.6667	1.0753
SK-BR-3	PD173074	1.11	4762.3333	4409.6667	1806.6667	1.1232
SK-BR-3	PD173074	3.33	4716.3333	4409.6667	1806.6667	1.1072
SK-BR-3	PD173074	10	2279.3333	4409.6667	1806.6667	0.19785
SK-BR-3	PD184352	0.04	4815.3333	4589.6667	1806.6667	1.0727
SK-BR-3	PD184352	0.12	4759.3333	4589.6667	1806.6667	1.0547
SK-BR-3	PD184352	0.37	4720.3333	4589.6667	1806.6667	1.0422
SK-BR-3	PD184352	1.11	4644	4589.6667	1806.6667	1.0176
SK-BR-3	PD184352	3.33	4513	4589.6667	1806.6667	0.97511
SK-BR-3	PD184352	10	3430.3333	4589.6667	1806.6667	0.61073
SK-BR-3	PF431396	0.04	4692.6667	4589.6667	1806.6667	1.0333
SK-BR-3	PF431396	0.12	3562	4589.6667	1806.6667	0.65647
SK-BR-3	PF431396	0.37	2577.6667	4589.6667	1806.6667	0.30242
SK-BR-3	PF431396	1.11	1875.6667	4589.6667	1806.6667	0.028257
SK-BR-3	PF431396	3.33	1746.6667	4589.6667	1806.6667	-0.024797
SK-BR-3	PF431396	10	1419.3333	4589.6667	1806.6667	-0.16422
SK-BR-3	PF477736	0.04	1744.3333	4589.6667	1806.6667	-0.025766
SK-BR-3	PF477736	0.12	1535.6667	4589.6667	1806.6667	-0.11381
SK-BR-3	PF477736	0.37	1435.6667	4589.6667	1806.6667	-0.15708
SK-BR-3	PF477736	1.11	1399.6667	4589.6667	1806.6667	-0.17285
SK-BR-3	PF477736	3.33	1354	4589.6667	1806.6667	-0.193
SK-BR-3	PF477736	10	1317.6667	4589.6667	1806.6667	-0.20915
SK-BR-3	PF562271	0.04	4542.6667	4409.6667	1806.6667	1.0467
SK-BR-3	PF562271	0.12	4332.6667	4409.6667	1806.6667	0.97282
SK-BR-3	PF562271	0.37	3578	4409.6667	1806.6667	0.70029
SK-BR-3	PF562271	1.11	2278	4409.6667	1806.6667	0.1973
SK-BR-3	PF562271	3.33	1647	4409.6667	1806.6667	-0.069353
SK-BR-3	PF562271	10	1174.6667	4409.6667	1806.6667	-0.28424
SK-BR-3	PHA-665752	0.04	4679.6667	4589.6667	1806.6667	1.0291
SK-BR-3	PHA-665752	0.12	4761	4589.6667	1806.6667	1.0552
SK-BR-3	PHA-665752	0.37	4777.3333	4589.6667	1806.6667	1.0605
SK-BR-3	PHA-665752	1.11	4753.3333	4589.6667	1806.6667	1.0528
SK-BR-3	PHA-665752	3.33	4450.3333	4589.6667	1806.6667	0.95468
SK-BR-3	PHA-665752	10	2061	4589.6667	1806.6667	0.10287
SK-BR-3	PHA-793887	0.04	2152.3333	4409.6667	1806.6667	0.14567
SK-BR-3	PHA-793887	0.12	2026	4409.6667	1806.6667	0.093086
SK-BR-3	PHA-793887	0.37	1823	4409.6667	1806.6667	0.0070156
SK-BR-3	PHA-793887	1.11	1711.3333	4409.6667	1806.6667	-0.041236
SK-BR-3	PHA-793887	3.33	1618.6667	4409.6667	1806.6667	-0.081814
SK-BR-3	PHA-793887	10	1081.6667	4409.6667	1806.6667	-0.32866
SK-BR-3	PI103	0.04	4109.6667	4409.6667	1806.6667	0.89348
SK-BR-3	PI103	0.12	3256	4409.6667	1806.6667	0.58019
SK-BR-3	PI103	0.37	2340.6667	4409.6667	1806.6667	0.22281
SK-BR-3	PI103	1.11	1750	4409.6667	1806.6667	-0.024451
SK-BR-3	PI103	3.33	1573.3333	4409.6667	1806.6667	-0.10185
SK-BR-3	PI103	10	1453.6667	4409.6667	1806.6667	-0.15538
SK-BR-3	PIK-93	0.04	4856.3333	4589.6667	1806.6667	1.0858
SK-BR-3	PIK-93	0.12	4865.6667	4589.6667	1806.6667	1.0887
SK-BR-3	PIK-93	0.37	4607.6667	4589.6667	1806.6667	1.0058
SK-BR-3	PIK-93	1.11	4314.3333	4589.6667	1806.6667	0.9101
SK-BR-3	PIK-93	3.33	3387.3333	4589.6667	1806.6667	0.5957
SK-BR-3	PIK-93	10	1781	4589.6667	1806.6667	-0.010581
SK-BR-3	PLX-4720	0.04	4568.6667	4589.6667	1806.6667	0.99319
SK-BR-3	PLX-4720	0.12	4595.6667	4589.6667	1806.6667	1.0019
SK-BR-3	PLX-4720	0.37	4701	4589.6667	1806.6667	1.036
SK-BR-3	PLX-4720	1.11	4759.3333	4589.6667	1806.6667	1.0547
SK-BR-3	PLX-4720	3.33	3471.6667	4589.6667	1806.6667	0.62514
SK-BR-3	PLX-4720	10	2449	4589.6667	1806.6667	0.25377
SK-BR-3	Palbociclib	0.04	3861	4409.6667	1806.6667	0.80387
SK-BR-3	Palbociclib	0.12	3514.6667	4409.6667	1806.6667	0.67687
SK-BR-3	Palbociclib	0.37	3316	4409.6667	1806.6667	0.60276
SK-BR-3	Palbociclib	1.11	3286.6667	4409.6667	1806.6667	0.59174
SK-BR-3	Palbociclib	3.33	3197.3333	4409.6667	1806.6667	0.55803
SK-BR-3	Palbociclib	10	3073.6667	4409.6667	1806.6667	0.51101
